Time,Object Name,Status,Value,Units,Alert ID,Priority
15.02.2024 10:03:09,TIC Turbo Power,,6.1,,0,0
15.02.2024 10:03:09,TIC Gauge 1,11,1.0000e+05,59,0,0
15.02.2024 10:03:09,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:03:09,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:03:11,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:03:11,TIC Turbo Power,,7.5,,0,0
15.02.2024 10:03:11,TIC Gauge 1,11,1.0000e+05,59,0,0
15.02.2024 10:03:11,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:03:11,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:03:13,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:03:13,TIC Turbo Power,,7.3,,0,0
15.02.2024 10:03:13,TIC Gauge 1,11,1.0000e+05,59,0,0
15.02.2024 10:03:13,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:03:13,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:03:15,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:03:15,TIC Turbo Power,,6.1,,0,0
15.02.2024 10:03:15,TIC Gauge 1,11,1.0000e+05,59,0,0
15.02.2024 10:03:15,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:03:15,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:03:17,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:03:17,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:03:17,TIC Turbo Power,,7.0,,0,0
15.02.2024 10:03:17,TIC Gauge 1,11,1.0000e+05,59,0,0
15.02.2024 10:03:17,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:03:19,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:03:19,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:03:19,TIC Turbo Power,,7.0,,0,0
15.02.2024 10:03:19,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:03:19,TIC Gauge 1,11,1.0000e+05,59,0,0
15.02.2024 10:03:21,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:03:21,TIC Turbo Power,,7.5,,0,0
15.02.2024 10:03:21,TIC Gauge 1,11,1.0000e+05,59,0,0
15.02.2024 10:03:21,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:03:21,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:03:23,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:03:23,TIC Turbo Power,,8.0,,0,0
15.02.2024 10:03:23,TIC Gauge 1,11,1.0000e+05,59,0,0
15.02.2024 10:03:23,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:03:23,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:03:25,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:03:25,TIC Turbo Power,,7.0,,0,0
15.02.2024 10:03:25,TIC Gauge 1,11,1.0000e+05,59,0,0
15.02.2024 10:03:25,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:03:25,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:03:27,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:03:27,TIC Turbo Power,,7.3,,0,0
15.02.2024 10:03:27,TIC Gauge 1,11,1.0000e+05,59,0,0
15.02.2024 10:03:27,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:03:27,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:03:29,TIC Gauge 1,11,1.0000e+05,59,0,0
15.02.2024 10:03:29,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:03:29,TIC Turbo Power,,7.0,,0,0
15.02.2024 10:03:29,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:03:29,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:03:31,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:03:31,TIC Turbo Power,,7.5,,0,0
15.02.2024 10:03:31,TIC Gauge 1,11,1.0000e+05,59,0,0
15.02.2024 10:03:31,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:03:32,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:03:33,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:03:33,TIC Turbo Power,,8.2,,0,0
15.02.2024 10:03:33,TIC Gauge 1,11,1.0000e+05,59,0,0
15.02.2024 10:03:34,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:03:34,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:03:35,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:03:35,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:03:35,TIC Turbo Power,,6.8,,0,0
15.02.2024 10:03:35,TIC Gauge 1,11,1.0000e+05,59,0,0
15.02.2024 10:03:36,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:03:37,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:03:37,TIC Turbo Power,,7.0,,0,0
15.02.2024 10:03:38,TIC Gauge 1,11,1.0000e+05,59,0,0
15.02.2024 10:03:38,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:03:38,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:03:40,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:03:40,TIC Turbo Power,,6.1,,0,0
15.02.2024 10:03:40,TIC Gauge 1,11,1.0000e+05,59,0,0
15.02.2024 10:03:40,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:03:40,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:03:42,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:03:42,TIC Turbo Power,,7.5,,0,0
15.02.2024 10:03:42,TIC Gauge 1,11,1.0000e+05,59,0,0
15.02.2024 10:03:42,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:03:42,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:03:44,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:03:44,TIC Turbo Power,,7.0,,0,0
15.02.2024 10:03:44,TIC Gauge 1,11,1.0000e+05,59,0,0
15.02.2024 10:03:44,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:03:44,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:03:46,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:03:46,TIC Turbo Power,,6.8,,0,0
15.02.2024 10:03:46,TIC Gauge 1,11,1.0000e+05,59,0,0
15.02.2024 10:03:46,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:03:46,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:03:48,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:03:48,TIC Turbo Power,,6.1,,0,0
15.02.2024 10:03:48,TIC Gauge 1,11,1.0000e+05,59,0,0
15.02.2024 10:03:48,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:03:48,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:03:50,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:03:50,TIC Turbo Power,,7.5,,0,0
15.02.2024 10:03:50,TIC Gauge 1,11,1.0000e+05,59,0,0
15.02.2024 10:03:50,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:03:50,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:03:52,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:03:52,TIC Turbo Power,,7.0,,0,0
15.02.2024 10:03:52,TIC Gauge 1,11,1.0000e+05,59,0,0
15.02.2024 10:03:52,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:03:52,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:03:54,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:03:54,TIC Turbo Power,,6.8,,0,0
15.02.2024 10:03:54,TIC Gauge 1,11,1.0000e+05,59,0,0
15.02.2024 10:03:54,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:03:54,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:03:56,TIC Gauge 1,11,3.7370e+04,59,0,0
15.02.2024 10:03:56,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:03:56,TIC Turbo Power,,7.5,,0,0
15.02.2024 10:03:56,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:03:56,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:03:58,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:03:58,TIC Turbo Power,,5.8,,0,0
15.02.2024 10:03:58,TIC Gauge 1,11,1.2995e+04,59,0,0
15.02.2024 10:03:58,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:03:58,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:04:00,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:04:00,TIC Turbo Power,,6.1,,0,0
15.02.2024 10:04:00,TIC Gauge 1,11,6.4275e+03,59,0,0
15.02.2024 10:04:00,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:04:00,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:04:02,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:04:02,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:04:02,TIC Turbo Power,,7.0,,0,0
15.02.2024 10:04:02,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:04:02,TIC Gauge 1,11,3.1527e+03,59,0,0
15.02.2024 10:04:04,TIC Gauge 1,11,1.9063e+03,59,0,0
15.02.2024 10:04:04,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:04:04,TIC Turbo Power,,7.5,,0,0
15.02.2024 10:04:04,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:04:05,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:04:06,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:04:06,TIC Turbo Power,,7.0,,0,0
15.02.2024 10:04:06,TIC Gauge 1,11,1.0522e+03,59,0,0
15.02.2024 10:04:06,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:04:07,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:04:08,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:04:08,TIC Turbo Power,,7.5,,0,0
15.02.2024 10:04:08,TIC Gauge 1,11,5.7958e+02,59,0,0
15.02.2024 10:04:09,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:04:09,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:04:10,TIC Turbo Power,,7.0,,0,0
15.02.2024 10:04:10,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:04:10,TIC Gauge 1,11,3.2816e+02,59,0,0
15.02.2024 10:04:11,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:04:11,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:04:12,TIC Gauge 1,11,1.9346e+02,59,0,0
15.02.2024 10:04:12,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:04:13,TIC Turbo Power,,8.0,,0,0
15.02.2024 10:04:13,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:04:13,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:04:15,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:04:15,TIC Turbo Power,,6.1,,0,0
15.02.2024 10:04:15,TIC Gauge 1,11,1.2013e+02,59,0,0
15.02.2024 10:04:15,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:04:15,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:04:17,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:04:17,TIC Turbo Power,,8.0,,0,0
15.02.2024 10:04:17,TIC Gauge 1,11,7.9828e+01,59,0,0
15.02.2024 10:04:17,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:04:17,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:04:19,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:04:19,TIC Turbo Power,,8.0,,0,0
15.02.2024 10:04:19,TIC Gauge 1,11,5.4542e+01,59,0,0
15.02.2024 10:04:19,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:04:19,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:04:21,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:04:21,TIC Turbo Power,,8.0,,0,0
15.02.2024 10:04:21,TIC Gauge 1,11,4.1184e+01,59,0,0
15.02.2024 10:04:21,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:04:21,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:04:23,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:04:23,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:04:23,TIC Turbo Power,,6.1,,0,0
15.02.2024 10:04:23,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:04:23,TIC Gauge 1,11,3.4166e+01,59,0,0
15.02.2024 10:04:25,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:04:25,TIC Turbo Power,,7.5,,0,0
15.02.2024 10:04:25,TIC Gauge 1,11,2.7710e+01,59,0,0
15.02.2024 10:04:25,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:04:25,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:04:27,TIC Gauge 1,11,2.3826e+01,59,0,0
15.02.2024 10:04:27,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:04:27,TIC Turbo Power,,7.0,,0,0
15.02.2024 10:04:27,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:04:27,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:04:29,TIC Turbo Power,,6.1,,0,0
15.02.2024 10:04:29,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:04:29,TIC Gauge 1,11,2.0694e+01,59,0,0
15.02.2024 10:04:29,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:04:29,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:04:31,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:04:31,TIC Turbo Power,,5.6,,0,0
15.02.2024 10:04:31,TIC Gauge 1,11,1.8846e+01,59,0,0
15.02.2024 10:04:31,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:04:31,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:04:33,TIC Gauge 1,11,1.7566e+01,59,0,0
15.02.2024 10:04:33,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:04:33,TIC Turbo Power,,7.3,,0,0
15.02.2024 10:04:33,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:04:33,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:04:35,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:04:35,TIC Turbo Power,,7.5,,0,0
15.02.2024 10:04:35,TIC Gauge 1,11,1.6384e+01,59,0,0
15.02.2024 10:04:35,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:04:35,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:04:37,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:04:37,TIC Turbo Power,,5.4,,0,0
15.02.2024 10:04:37,TIC Gauge 1,11,1.5509e+01,59,0,0
15.02.2024 10:04:37,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:04:37,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:04:39,TIC Gauge 1,11,1.5019e+01,59,0,0
15.02.2024 10:04:39,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:04:39,TIC Turbo Power,,8.0,,0,0
15.02.2024 10:04:39,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:04:40,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:04:41,TIC Gauge 1,11,1.4631e+01,59,0,0
15.02.2024 10:04:41,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:04:41,TIC Turbo Power,,7.3,,0,0
15.02.2024 10:04:41,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:04:42,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:04:43,TIC Turbo Power,,7.0,,0,0
15.02.2024 10:04:43,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:04:43,TIC Gauge 1,11,1.4325e+01,59,0,0
15.02.2024 10:04:44,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:04:44,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:04:45,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:04:45,TIC Turbo Power,,6.1,,0,0
15.02.2024 10:04:46,TIC Gauge 1,11,1.4084e+01,59,0,0
15.02.2024 10:04:46,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:04:46,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:04:47,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:04:48,TIC Turbo Power,,6.8,,0,0
15.02.2024 10:04:48,TIC Gauge 1,11,1.3928e+01,59,0,0
15.02.2024 10:04:48,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:04:48,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:04:50,TIC Gauge 1,11,1.3759e+01,59,0,0
15.02.2024 10:04:50,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:04:50,TIC Turbo Power,,6.1,,0,0
15.02.2024 10:04:50,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:04:50,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:04:52,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:04:52,TIC Turbo Power,,7.0,,0,0
15.02.2024 10:04:52,TIC Gauge 1,11,1.3613e+01,59,0,0
15.02.2024 10:04:52,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:04:52,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:04:54,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:04:54,TIC Turbo Power,,6.1,,0,0
15.02.2024 10:04:54,TIC Gauge 1,11,1.3363e+01,59,0,0
15.02.2024 10:04:54,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:04:54,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:04:56,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:04:56,TIC Turbo Power,,6.1,,0,0
15.02.2024 10:04:56,TIC Gauge 1,11,1.3203e+01,59,0,0
15.02.2024 10:04:56,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:04:56,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:04:58,TIC Gauge 1,11,1.3153e+01,59,0,0
15.02.2024 10:04:58,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:04:58,TIC Turbo Power,,6.3,,0,0
15.02.2024 10:04:58,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:04:58,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:05:00,TIC Gauge 1,11,1.2972e+01,59,0,0
15.02.2024 10:05:00,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:05:00,TIC Turbo Power,,8.0,,0,0
15.02.2024 10:05:00,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:05:00,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:05:02,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:05:02,TIC Turbo Power,,7.3,,0,0
15.02.2024 10:05:02,TIC Gauge 1,11,1.2816e+01,59,0,0
15.02.2024 10:05:02,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:05:02,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:05:04,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:05:04,TIC Turbo Power,,6.8,,0,0
15.02.2024 10:05:04,TIC Gauge 1,11,1.2744e+01,59,0,0
15.02.2024 10:05:04,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:05:04,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:05:06,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:05:06,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:05:06,TIC Turbo Power,,7.5,,0,0
15.02.2024 10:05:06,TIC Gauge 1,11,1.2584e+01,59,0,0
15.02.2024 10:05:06,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:05:08,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:05:08,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:05:08,TIC Turbo Power,,7.5,,0,0
15.02.2024 10:05:08,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:05:08,TIC Gauge 1,11,1.2419e+01,59,0,0
15.02.2024 10:05:10,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:05:10,TIC Turbo Power,,8.0,,0,0
15.02.2024 10:05:10,TIC Gauge 1,11,1.2344e+01,59,0,0
15.02.2024 10:05:10,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:05:10,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:05:12,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:05:12,TIC Turbo Power,,5.4,,0,0
15.02.2024 10:05:12,TIC Gauge 1,11,1.2259e+01,59,0,0
15.02.2024 10:05:12,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:05:12,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:05:14,TIC Turbo Power,,7.3,,0,0
15.02.2024 10:05:14,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:05:14,TIC Gauge 1,11,1.2113e+01,59,0,0
15.02.2024 10:05:14,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:05:15,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:05:16,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:05:16,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:05:16,TIC Turbo Power,,5.4,,0,0
15.02.2024 10:05:16,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:05:16,TIC Gauge 1,11,1.1934e+01,59,0,0
15.02.2024 10:05:18,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:05:18,TIC Turbo Power,,6.1,,0,0
15.02.2024 10:05:18,TIC Gauge 1,11,1.1800e+01,59,0,0
15.02.2024 10:05:19,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:05:19,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:05:20,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:05:20,TIC Turbo Power,,7.0,,0,0
15.02.2024 10:05:21,TIC Gauge 1,11,1.1727e+01,59,0,0
15.02.2024 10:05:21,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:05:21,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:05:22,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:05:22,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:05:23,TIC Turbo Power,,5.6,,0,0
15.02.2024 10:05:23,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:05:23,TIC Gauge 1,11,1.1617e+01,59,0,0
15.02.2024 10:05:25,TIC Gauge 1,11,1.1555e+01,59,0,0
15.02.2024 10:05:25,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:05:25,TIC Turbo Power,,7.5,,0,0
15.02.2024 10:05:25,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:05:25,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:05:27,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:05:27,TIC Turbo Power,,7.0,,0,0
15.02.2024 10:05:27,TIC Gauge 1,11,1.1436e+01,59,0,0
15.02.2024 10:05:27,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:05:27,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:05:29,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:05:29,TIC Turbo Power,,7.0,,0,0
15.02.2024 10:05:29,TIC Gauge 1,11,1.1381e+01,59,0,0
15.02.2024 10:05:29,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:05:29,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:05:31,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:05:31,TIC Turbo Power,,7.0,,0,0
15.02.2024 10:05:31,TIC Gauge 1,11,1.1318e+01,59,0,0
15.02.2024 10:05:31,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:05:31,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:05:33,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:05:33,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:05:33,TIC Turbo Power,,7.0,,0,0
15.02.2024 10:05:33,TIC Gauge 1,11,1.1261e+01,59,0,0
15.02.2024 10:05:33,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:05:35,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:05:35,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:05:35,TIC Turbo Power,,7.5,,0,0
15.02.2024 10:05:35,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:05:35,TIC Gauge 1,11,1.1200e+01,59,0,0
15.02.2024 10:05:37,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:05:37,TIC Turbo Power,,6.8,,0,0
15.02.2024 10:05:37,TIC Gauge 1,11,1.1073e+01,59,0,0
15.02.2024 10:05:37,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:05:37,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:05:39,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:05:39,TIC Turbo Power,,7.0,,0,0
15.02.2024 10:05:39,TIC Gauge 1,11,1.1026e+01,59,0,0
15.02.2024 10:05:39,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:05:39,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:05:41,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:05:41,TIC Turbo Power,,8.0,,0,0
15.02.2024 10:05:41,TIC Gauge 1,11,1.0899e+01,59,0,0
15.02.2024 10:05:41,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:05:41,TIC Gauge 3,5,9.9000e+09,59,0,0
15.02.2024 10:05:43,TIC Turbo Speed,,1.6,,0,0
15.02.2024 10:05:43,TIC Turbo Power,,8.0,,0,0
15.02.2024 10:05:43,TIC Gauge 1,11,1.0845e+01,59,0,0
15.02.2024 10:05:43,TIC Gauge 2,5,9.9000e+09,59,0,0
15.02.2024 10:05:43,TIC Gauge 3,5,9.9000e+09,59,0,0
